leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
0.613359,0.514923,-0.0112184,100000,100000,-1.3904,-0.369072,0.105448,0,0,0,-2.06193,-0.366616,-1.219,0,0,0,-1.63063,1.24058,0.136482,0,0,0,-1.9828,0.811669,-2.15741,0,0,0,-1.39523,1.09674,-2.88363,0,0,0
0.613357,0.514927,-0.01122,100000,100000,-1.39041,-0.369068,0.105452,0,0,0,-2.06193,-0.366628,-1.21879,0,0,0,-1.63069,1.24061,0.137144,0,0,0,-1.98279,0.811668,-2.15741,0,0,0,-1.39523,1.09674,-2.88363,0,0,0
0.613358,0.514927,-0.0112192,100000,100000,-1.39041,-0.369066,0.105431,0,0,0,-2.06193,-0.366639,-1.21863,0,0,0,-1.63068,1.24059,0.137064,0,0,0,-1.9828,0.811646,-2.15714,0,0,0,-1.39523,1.09674,-2.88364,0,0,0
0.613373,0.514921,-0.0112287,100000,100000,-1.3904,-0.369067,0.105447,0,0,0,-2.06193,-0.366639,-1.21864,0,0,0,-1.63069,1.24058,0.137157,0,0,0,-1.98281,0.811654,-2.15718,0,0,0,-1.39523,1.09673,-2.88369,0,0,0
0.613371,0.514924,-0.0112181,100000,100000,-1.3904,-0.369064,0.105421,0,0,0,-2.06192,-0.366662,-1.21839,0,0,0,-1.63073,1.24064,0.137741,0,0,0,-1.98289,0.811663,-2.15804,0,0,0,-1.39523,1.09674,-2.88376,0,0,0
0.613367,0.514927,-0.0112106,100000,100000,-1.3904,-0.369063,0.10541,0,0,0,-2.06198,-0.366637,-1.21835,0,0,0,-1.63068,1.2406,0.137043,0,0,0,-1.9829,0.811668,-2.158,0,0,0,-1.39523,1.09673,-2.88368,0,0,0
