leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
0.639558,1.32952,-3.12349,100000,100000,1.29381,1.33887,2.91526,0,0,0,1.72402,0.935443,2.30749,0,0,0,1.92865,0.368374,1.65742,0,0,0,1.64115,-0.229487,0.794642,0,0,0,1.13078,-0.523053,0.507602,0,0,0
0.639562,1.32952,-3.12348,0,0,1.29364,1.33873,2.91856,0,0,0,1.72402,0.935438,2.30729,0,0,0,1.92867,0.368364,1.65752,0,0,0,1.64117,-0.229482,0.794791,0,0,0,1.13074,-0.523098,0.508453,0,0,0
0.639554,1.32952,-3.12348,0,0,1.2936,1.33869,2.91774,0,0,0,1.72403,0.935476,2.30771,0,0,0,1.92867,0.368374,1.65748,0,0,0,1.64117,-0.229493,0.79468,0,0,0,1.13079,-0.523082,0.507564,0,0,0
0.639556,1.32953,-3.12346,0,0,1.29362,1.3387,2.91908,0,0,0,1.72402,0.935451,2.30762,0,0,0,1.92867,0.368385,1.65759,0,0,0,1.64118,-0.229494,0.794566,0,0,0,1.13071,-0.523151,0.5091,0,0,0
0.639582,1.32954,-3.12346,0,0,1.29377,1.33882,2.91644,0,0,0,1.72403,0.935449,2.30749,0,0,0,1.92865,0.368368,1.6573,0,0,0,1.64114,-0.229496,0.794738,0,0,0,1.13076,-0.523095,0.507574,0,0,0
0.639583,1.32954,-3.12346,0,0,1.29367,1.33875,2.91907,0,0,0,1.72403,0.935452,2.30742,0,0,0,1.92866,0.368364,1.65752,0,0,0,1.64116,-0.229495,0.794264,0,0,0,1.13078,-0.523101,0.507349,0,0,0
0.639577,1.32952,-3.12354,0,0,1.2937,1.33875,2.91841,0,0,0,1.72403,0.935449,2.30733,0,0,0,1.92866,0.368355,1.6573,0,0,0,1.64114,-0.229488,0.794782,0,0,0,1.13082,-0.523078,0.506522,0,0,0
0.639573,1.32952,-3.12355,0,0,1.29363,1.33871,2.91897,0,0,0,1.72404,0.935433,2.30737,0,0,0,1.92866,0.368367,1.6576,0,0,0,1.64116,-0.229492,0.794589,0,0,0,1.13081,-0.523071,0.506846,0,0,0
