leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
0.243586,0.957525,-3.04941,100000,100000,0.78506,0.968983,2.03457,0,0,0,0.897772,0.265552,-2.27234,0,0,0,-0.279505,-0.946813,-2.07322,0,0,0,1.96448,1.17501,-2.334,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243586,0.957524,-3.04942,100000,100000,0.785046,0.968957,2.03489,0,0,0,0.897781,0.265548,-2.2723,0,0,0,-0.279513,-0.946852,-2.07311,0,0,0,1.96465,1.17511,-2.33689,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243585,0.957525,-3.04942,0,0,0.78497,0.968949,2.03641,0,0,0,0.89779,0.265545,-2.27233,0,0,0,-0.279515,-0.946838,-2.07289,0,0,0,1.9645,1.17501,-2.33442,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243593,0.957517,-3.04941,0,0,0.785049,0.968904,2.03546,0,0,0,0.897787,0.265525,-2.27207,0,0,0,-0.279477,-0.946836,-2.07275,0,0,0,1.96451,1.175,-2.33437,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243588,0.957516,-3.04942,0,0,0.785058,0.968951,2.03511,0,0,0,0.897785,0.265524,-2.27207,0,0,0,-0.279492,-0.946816,-2.07269,0,0,0,1.9645,1.175,-2.33432,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243586,0.957517,-3.04941,0,0,0.785082,0.968966,2.03454,0,0,0,0.897779,0.265521,-2.27196,0,0,0,-0.279483,-0.946805,-2.07265,0,0,0,1.96449,1.17499,-2.33434,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243585,0.957518,-3.0494,0,0,0.785018,0.968952,2.03573,0,0,0,0.897788,0.265525,-2.27205,0,0,0,-0.279146,-0.946759,-2.0682,0,0,0,1.96448,1.17499,-2.33424,0,0,0,2.48309,0.890621,3.04981,0,0,0
0.243583,0.957521,-3.0494,0,0,0.785017,0.968905,2.03582,0,0,0,0.897774,0.265531,-2.27183,0,0,0,-0.279474,-0.946836,-2.07279,0,0,0,1.96448,1.17499,-2.33425,0,0,0,2.48309,0.890621,3.04981,0,0,0
