leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.08703,0.608221,0.519127,100000,100000,0.570633,0.0371348,-0.117388,0,0,0,0.558124,-0.668939,-0.0099733,0,0,0,-0.0576684,-0.643251,3.07777,0,0,0,-0.0194567,0.0263471,0.234302,0,0,0,-0.75575,-0.252335,0.176791,0,0,0
1.08705,0.608203,0.519052,0,0,0.570675,0.0371312,-0.117157,0,0,0,0.558131,-0.668979,-0.00948336,0,0,0,-0.0576347,-0.643295,3.07704,0,0,0,-0.0194621,0.0263317,0.23403,0,0,0,-0.755751,-0.252343,0.176951,0,0,0
1.08704,0.608201,0.519054,0,0,0.570637,0.0371263,-0.117359,0,0,0,0.55811,-0.668971,-0.0094054,0,0,0,-0.0576216,-0.643303,3.07715,0,0,0,-0.0194345,0.0263286,0.234056,0,0,0,-0.755777,-0.252344,0.176767,0,0,0
1.08704,0.608197,0.519045,0,0,0.570637,0.0371263,-0.117419,0,0,0,0.558106,-0.668979,-0.00939312,0,0,0,-0.0576275,-0.643289,3.07749,0,0,0,-0.0194346,0.0263532,0.23452,0,0,0,-0.755779,-0.252345,0.176889,0,0,0
1.08704,0.608204,0.519083,0,0,0.570637,0.0371275,-0.117409,0,0,0,0.558106,-0.668964,-0.00955544,0,0,0,-0.0576208,-0.643281,3.07768,0,0,0,-0.0194466,0.0263645,0.23473,0,0,0,-0.75578,-0.252336,0.176849,0,0,0
1.08704,0.608201,0.519083,0,0,0.570623,0.037126,-0.117414,0,0,0,0.558103,-0.66897,-0.00951287,0,0,0,-0.057635,-0.643287,3.07759,0,0,0,-0.0194496,0.0263479,0.23443,0,0,0,-0.755762,-0.252334,0.176841,0,0,0
1.08703,0.608207,0.519089,0,0,0.570632,0.0371332,-0.117413,0,0,0,0.558098,-0.668948,-0.00969202,0,0,0,-0.0576454,-0.643268,3.07738,0,0,0,-0.019464,0.0263609,0.234683,0,0,0,-0.75575,-0.252342,0.176685,0,0,0
