leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.83791,-0.103533,-0.109743,100000,100000,1.04767,0.242362,0.00174972,0,0,0,1.03352,-0.426495,-0.00881288,0,0,0,0.309898,0.252193,-0.0639752,0,0,0,0.28287,-0.423763,0.0464325,0,0,0,-0.343476,0.0171682,-0.0986835,0,0,0
1.83791,-0.103535,-0.10978,100000,100000,1.04767,0.242357,0.00169699,0,0,0,1.0335,-0.426482,-0.00928754,0,0,0,0.309916,0.252187,-0.0641777,0,0,0,0.28289,-0.423768,0.0457687,0,0,0,-0.343462,0.0171691,-0.0988154,0,0,0
1.8379,-0.103499,-0.109683,0,0,1.04767,0.242355,0.0016613,0,0,0,1.0335,-0.426467,-0.00935774,0,0,0,0.309911,0.252163,-0.0642982,0,0,0,0.283008,-0.423715,0.0488006,0,0,0,-0.343473,0.0171626,-0.0987512,0,0,0
1.83793,-0.103501,-0.109636,0,0,1.04768,0.242342,0.00175222,0,0,0,1.0335,-0.426484,-0.00981573,0,0,0,0.30991,0.252177,-0.0640696,0,0,0,0.283019,-0.423751,0.0477939,0,0,0,-0.343474,0.0171914,-0.0987542,0,0,0
1.83793,-0.103484,-0.109593,0,0,1.04768,0.242348,0.00171487,0,0,0,1.03348,-0.426527,-0.00939772,0,0,0,0.309901,0.252169,-0.0641602,0,0,0,0.282784,-0.423774,0.0465209,0,0,0,-0.343471,0.0171828,-0.0985064,0,0,0
1.83793,-0.103498,-0.109623,0,0,1.04768,0.24235,0.00166586,0,0,0,1.03349,-0.426533,-0.00926637,0,0,0,0.309899,0.252169,-0.0643,0,0,0,0.282878,-0.423789,0.0462584,0,0,0,-0.343492,0.0171784,-0.0989591,0,0,0
1.83792,-0.103503,-0.109645,0,0,1.04768,0.242347,0.001656,0,0,0,1.03351,-0.426506,-0.00918024,0,0,0,0.309888,0.25217,-0.064293,0,0,0,0.282904,-0.423722,0.0481127,0,0,0,-0.343478,0.0171878,-0.098665,0,0,0
