leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
-0.922776,0.14963,-1.06387,100000,100000,-0.518551,0.449956,-1.03031,0,0,0,-0.037968,2.07681,2.04113,0,0,0,-0.105015,1.57944,2.10667,0,0,0,0.720386,1.39056,-3.13845,0,0,0,1.20979,1.41679,-1.72997,0,0,0
-0.922778,0.149616,-1.06387,100000,100000,-0.517766,0.448115,-1.02728,0,0,0,-0.0377749,2.0767,2.03773,0,0,0,-0.10501,1.57942,2.10653,0,0,0,0.720394,1.39055,-3.13895,0,0,0,1.20977,1.41678,-1.73025,0,0,0
-0.922769,0.14962,-1.06382,0,0,-0.517568,0.447571,-1.02667,0,0,0,-0.038024,2.07673,2.04172,0,0,0,-0.104953,1.57942,2.10591,0,0,0,0.720422,1.39056,-3.13885,0,0,0,1.20976,1.41679,-1.73024,0,0,0
-0.922769,0.149624,-1.06382,0,0,-0.517315,0.447041,-1.02571,0,0,0,-0.0376325,2.07655,2.03502,0,0,0,-0.105003,1.57937,2.10588,0,0,0,0.720395,1.39056,-3.13888,0,0,0,1.20976,1.41682,-1.72996,0,0,0
-0.922769,0.149625,-1.06383,0,0,-0.517282,0.446989,-1.02553,0,0,0,-0.0379642,2.07679,2.04114,0,0,0,-0.104967,1.57942,2.10659,0,0,0,0.720384,1.39055,-3.13867,0,0,0,1.20976,1.41682,-1.73017,0,0,0
-0.922773,0.149624,-1.06383,0,0,-0.517277,0.446991,-1.02564,0,0,0,-0.0375009,2.07645,2.03269,0,0,0,-0.105001,1.57944,2.10717,0,0,0,0.720423,1.39055,-3.13935,0,0,0,1.20975,1.41683,-1.73001,0,0,0
-0.92277,0.149624,-1.06384,0,0,-0.517274,0.446984,-1.02575,0,0,0,-0.0379584,2.07674,2.04092,0,0,0,-0.104944,1.57944,2.10661,0,0,0,0.720447,1.39056,-3.13822,0,0,0,1.20977,1.41684,-1.72996,0,0,0
