leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.33418,-0.0123367,1.82971,100000,100000,-1.39013,-0.368985,0.104569,0,0,0,-2.0615,-0.366537,-1.22032,0,0,0,-1.63113,1.24049,0.137949,0,0,0,-1.98267,0.811649,-2.15764,0,0,0,-1.39547,1.09658,-2.88354,0,0,0
1.33419,-0.0123261,1.82974,100000,100000,-1.39013,-0.368987,0.10459,0,0,0,-2.0615,-0.366534,-1.22036,0,0,0,-1.63111,1.24049,0.137768,0,0,0,-1.98269,0.811775,-2.15877,0,0,0,-1.39547,1.09659,-2.88365,0,0,0
1.33419,-0.0123169,1.82975,100000,100000,-1.39014,-0.368988,0.104578,0,0,0,-2.0615,-0.366537,-1.22028,0,0,0,-1.63111,1.24049,0.137813,0,0,0,-1.98268,0.811706,-2.15816,0,0,0,-1.39548,1.09659,-2.88369,0,0,0
1.33421,-0.012334,1.82978,100000,100000,-1.39014,-0.368994,0.104623,0,0,0,-2.0615,-0.366526,-1.22034,0,0,0,-1.63112,1.24049,0.138019,0,0,0,-1.98267,0.811717,-2.15831,0,0,0,-1.39547,1.09658,-2.88363,0,0,0
1.33421,-0.0123209,1.82984,100000,100000,-1.39014,-0.368996,0.104621,0,0,0,-2.0615,-0.366523,-1.22038,0,0,0,-1.63112,1.24049,0.138016,0,0,0,-1.98269,0.811767,-2.15868,0,0,0,-1.39547,1.09658,-2.88355,0,0,0
1.33421,-0.0123138,1.82982,100000,100000,-1.39014,-0.368996,0.104605,0,0,0,-2.0615,-0.366509,-1.22058,0,0,0,-1.63112,1.24048,0.138041,0,0,0,-1.98266,0.811632,-2.15747,0,0,0,-1.39547,1.09659,-2.88365,0,0,0
1.3342,-0.0123091,1.82981,100000,100000,-1.39014,-0.368994,0.104632,0,0,0,-2.0615,-0.366517,-1.22048,0,0,0,-1.63112,1.24048,0.138011,0,0,0,-1.98267,0.811654,-2.15765,0,0,0,-1.39547,1.0966,-2.88375,0,0,0
1.3342,-0.0123088,1.82979,100000,100000,-1.39015,-0.368993,0.104613,0,0,0,-2.0615,-0.366517,-1.22044,0,0,0,-1.63112,1.24047,0.138057,0,0,0,-1.98267,0.811699,-2.15825,0,0,0,-1.39548,1.09661,-2.88377,0,0,0
