leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.55232,-0.322555,0.930839,0,0,0.535642,-0.512949,1.10576,0,0,0,0.659172,-0.584533,2.18471,0,0,0,0.639133,-0.712978,1.21135,0,0,0,0.379383,-0.837031,-0.623957,0,0,0,-0.11801,-0.482232,-0.490547,0,0,0
1.55231,-0.322568,0.930919,0,0,0.53573,-0.51213,1.11041,0,0,0,0.658803,-0.583146,2.19404,0,0,0,0.639133,-0.712978,1.21135,0,0,0,0.379367,-0.837047,-0.623943,0,0,0,-0.117978,-0.482228,-0.490742,0,0,0
1.55228,-0.322583,0.930953,0,0,0.535197,-0.511614,1.11518,0,0,0,0.65918,-0.581932,2.20273,0,0,0,0.639133,-0.712978,1.21135,0,0,0,0.379381,-0.837037,-0.623968,0,0,0,-0.117982,-0.482213,-0.490311,0,0,0
1.55227,-0.322577,0.930951,0,0,0.535007,-0.51102,1.12134,0,0,0,0.659794,-0.580434,2.20013,0,0,0,0.639133,-0.712978,1.21135,0,0,0,0.379388,-0.837037,-0.624159,0,0,0,-0.118017,-0.482229,-0.490708,0,0,0
1.55225,-0.322556,0.930868,0,0,0.534621,-0.510237,1.12412,0,0,0,0.658962,-0.579786,2.21445,0,0,0,0.642915,-0.705974,1.21599,0,0,0,0.379268,-0.836867,-0.619396,0,0,0,-0.118002,-0.482222,-0.49079,0,0,0
1.55226,-0.322552,0.931019,0,0,0.534198,-0.509552,1.12913,0,0,0,0.658555,-0.578434,2.21816,0,0,0,0.642725,-0.705091,1.22528,0,0,0,0.379351,-0.837001,-0.623323,0,0,0,-0.117984,-0.482214,-0.49047,0,0,0
1.55224,-0.322599,0.930945,0,0,0.533729,-0.509071,1.12804,0,0,0,0.658456,-0.577049,2.22675,0,0,0,0.644014,-0.703966,1.22077,0,0,0,0.37938,-0.837009,-0.623856,0,0,0,-0.117982,-0.482213,-0.490671,0,0,0
1.55226,-0.322602,0.930863,0,0,0.533156,-0.508036,1.13208,0,0,0,0.6581,-0.575876,2.2266,0,0,0,0.643514,-0.702654,1.23746,0,0,0,0.379381,-0.837012,-0.623954,0,0,0,-0.118001,-0.482219,-0.490798,0,0,0
1.55227,-0.322558,0.93091,0,0,0.532737,-0.507394,1.13773,0,0,0,0.657553,-0.575316,2.22764,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379383,-0.837016,-0.624014,0,0,0,-0.11802,-0.482227,-0.490754,0,0,0
1.55224,-0.32259,0.930837,0,0,0.532456,-0.50712,1.13951,0,0,0,0.656617,-0.574678,2.23207,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379343,-0.83698,-0.622825,0,0,0,-0.11803,-0.482232,-0.490822,0,0,0
1.55226,-0.322573,0.930765,0,0,0.532085,-0.506682,1.1423,0,0,0,0.656603,-0.573411,2.22214,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379276,-0.836849,-0.61976,0,0,0,-0.118032,-0.482215,-0.490533,0,0,0
1.55226,-0.322579,0.930806,0,0,0.531684,-0.506429,1.14658,0,0,0,0.656722,-0.57245,2.21783,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379365,-0.836981,-0.62343,0,0,0,-0.118022,-0.482214,-0.490387,0,0,0
1.55228,-0.322561,0.930841,0,0,0.530869,-0.506271,1.15455,0,0,0,0.65683,-0.57205,2.2165,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379364,-0.836994,-0.623777,0,0,0,-0.117949,-0.48219,-0.490183,0,0,0
1.55225,-0.322572,0.930868,0,0,0.530642,-0.505727,1.15612,0,0,0,0.656429,-0.570786,2.2216,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379329,-0.83698,-0.623016,0,0,0,-0.117985,-0.482207,-0.490391,0,0,0
1.55225,-0.322571,0.930791,0,0,0.530536,-0.505216,1.16245,0,0,0,0.655771,-0.57045,2.23124,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379348,-0.836993,-0.623583,0,0,0,-0.118031,-0.482217,-0.490529,0,0,0
1.55229,-0.322572,0.930839,0,0,0.529685,-0.504708,1.1674,0,0,0,0.655929,-0.569482,2.23581,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379332,-0.837012,-0.623926,0,0,0,-0.118012,-0.482217,-0.490407,0,0,0
1.55225,-0.322571,0.931043,0,0,0.529404,-0.503923,1.17344,0,0,0,0.655488,-0.567963,2.23837,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379234,-0.836867,-0.619684,0,0,0,-0.117988,-0.482219,-0.490366,0,0,0
1.55227,-0.322545,0.930986,0,0,0.529305,-0.502967,1.17691,0,0,0,0.654907,-0.567274,2.24722,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379363,-0.837031,-0.624639,0,0,0,-0.118005,-0.482211,-0.490464,0,0,0
1.5523,-0.322543,0.930975,0,0,0.528697,-0.50234,1.18615,0,0,0,0.655305,-0.565407,2.2568,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379351,-0.837027,-0.624482,0,0,0,-0.118009,-0.482207,-0.490285,0,0,0
1.55234,-0.322528,0.931076,0,0,0.528291,-0.501715,1.19301,0,0,0,0.655483,-0.564079,2.26356,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379313,-0.836979,-0.623028,0,0,0,-0.117993,-0.482207,-0.49045,0,0,0
1.55232,-0.322542,0.931004,0,0,0.527835,-0.500954,1.20072,0,0,0,0.656271,-0.562044,2.2642,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379221,-0.836853,-0.619329,0,0,0,-0.117969,-0.482183,-0.490112,0,0,0
1.55231,-0.322537,0.930962,-0,-0,0.527657,-0.499934,1.20491,0,0,0,0.65623,-0.560432,2.27066,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379319,-0.83697,-0.622949,0,0,0,-0.117994,-0.482185,-0.490237,0,0,0
1.55231,-0.322547,0.930971,0.00675897,-0,0.527172,-0.499095,1.20631,0,0,0,0.656402,-0.559293,2.27485,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379187,-0.836736,-0.616509,0,0,0,-0.118,-0.482202,-0.490134,0,0,0
1.55231,-0.322553,0.930954,0.00513024,-0,0.526842,-0.498326,1.21087,0,0,0,0.656268,-0.558641,2.27971,0,0,0,0.643307,-0.702646,1.24179,0,0,0,0.379298,-0.836982,-0.62298,0,0,0,-0.118007,-0.48221,-0.490478,0,0,0
