leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
-1.32808,0.128678,-1.74119,100000,100000,0.785207,0.96834,2.03144,0,0,0,0.897956,0.265816,-2.27192,0,0,0,-0.27888,-0.946064,-2.07214,0,0,0,1.96495,1.17544,-2.33592,0,0,0,2.48373,0.890387,3.04016,0,0,0
-1.32808,0.128677,-1.74118,100000,100000,0.785186,0.968349,2.03199,0,0,0,0.897952,0.265816,-2.27188,0,0,0,-0.278963,-0.94609,-2.07233,0,0,0,1.96496,1.17544,-2.33569,0,0,0,2.48383,0.890635,3.03761,0,0,0
-1.32808,0.128675,-1.74117,0,0,0.785216,0.968317,2.03083,0,0,0,0.897952,0.26581,-2.27183,0,0,0,-0.278988,-0.946074,-2.07299,0,0,0,1.96498,1.17548,-2.33694,0,0,0,2.48384,0.890592,3.03608,0,0,0
-1.32808,0.128674,-1.74119,0,0,0.785187,0.968371,2.0322,0,0,0,0.897951,0.265813,-2.27183,0,0,0,-0.278792,-0.946088,-2.07224,0,0,0,1.96494,1.17544,-2.33585,0,0,0,2.48383,0.89073,3.03655,0,0,0
-1.32808,0.128671,-1.7412,0,0,0.78521,0.968375,2.03216,0,0,0,0.897955,0.265809,-2.27181,0,0,0,-0.279019,-0.946069,-2.07418,0,0,0,1.96498,1.17546,-2.33693,0,0,0,2.48385,0.890728,3.036,0,0,0
-1.32807,0.128668,-1.74119,0,0,0.785201,0.968363,2.03152,0,0,0,0.897956,0.265813,-2.27187,0,0,0,-0.278647,-0.946282,-2.06893,0,0,0,1.96514,1.17562,-2.33989,0,0,0,2.4838,0.89052,3.03794,0,0,0
-1.32807,0.128666,-1.7412,0,0,0.785179,0.968224,2.03095,0,0,0,0.897951,0.265812,-2.27184,0,0,0,-0.279002,-0.946078,-2.07335,0,0,0,1.96507,1.17554,-2.33827,0,0,0,2.48367,0.890475,3.04145,0,0,0
