leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
0.534081,-0.724666,1.09496,0,0,0.249459,-0.00162363,0.000105176,0,0,0,-0.305761,0.583943,0.000528722,0,0,0,-0.289305,-0.548852,-0.00284736,0,0,0,-0.829215,0.54996,0.000759768,0,0,0,-0.897122,-0.584924,-0.0258191,0,0,0
0.534086,-0.724686,1.09501,0,0,0.249465,-0.00161916,8.58925e-06,0,0,0,-0.305778,0.583924,0.000638816,0,0,0,-0.289307,-0.548853,-0.00280776,0,0,0,-0.82924,0.549928,0.000918512,0,0,0,-0.897139,-0.584925,-0.0259592,0,0,0
0.534084,-0.72466,1.09504,0,0,0.249474,-0.00162038,-8.39536e-06,0,0,0,-0.305792,0.583814,0.00190665,0,0,0,-0.289305,-0.548858,-0.00285442,0,0,0,-0.829229,0.54993,0.000963743,0,0,0,-0.897146,-0.584926,-0.0260135,0,0,0
0.534084,-0.724677,1.09503,0,0,0.249475,-0.00161677,4.96141e-06,0,0,0,-0.305739,0.58398,-0.000242908,0,0,0,-0.289308,-0.548858,-0.00288883,0,0,0,-0.82938,0.549807,0.0010788,0,0,0,-0.897141,-0.584929,-0.0260053,0,0,0
0.534086,-0.724624,1.09505,0,0,0.249476,-0.00158547,-8.31125e-05,0,0,0,-0.305724,0.584017,0.000265313,0,0,0,-0.289307,-0.548849,-0.00282696,0,0,0,-0.829252,0.549917,0.00134552,0,0,0,-0.897143,-0.584919,-0.0261066,0,0,0
0.534088,-0.724669,1.09501,0,0,0.249469,-0.00158086,-1.65135e-06,0,0,0,-0.305778,0.583988,0.00100808,0,0,0,-0.289309,-0.548849,-0.00279148,0,0,0,-0.82924,0.54993,0.000990532,0,0,0,-0.897145,-0.584929,-0.0261132,0,0,0
0.534089,-0.724684,1.09502,0,0,0.249465,-0.00158099,1.14339e-05,0,0,0,-0.305733,0.583897,0.00120684,0,0,0,-0.289314,-0.548845,-0.00280382,0,0,0,-0.829264,0.549924,0.000774066,0,0,0,-0.897138,-0.584931,-0.026172,0,0,0
0.534091,-0.724677,1.09505,0,0,0.249475,-0.00158357,0.000197585,0,0,0,-0.305737,0.584139,-0.0010623,0,0,0,-0.289316,-0.548844,-0.00280108,0,0,0,-0.829222,0.549931,0.000857856,0,0,0,-0.89713,-0.584938,-0.0260995,0,0,0
0.534101,-0.724648,1.09498,0,0,0.249492,-0.00155777,-0.000101554,0,0,0,-0.305732,0.58397,0.000156183,0,0,0,-0.289309,-0.548834,-0.00288155,0,0,0,-0.829077,0.550097,-0.00181963,0,0,0,-0.897127,-0.584924,-0.0261148,0,0,0
0.534095,-0.724664,1.09503,0,0,0.249492,-0.00156544,-0.00010333,0,0,0,-0.305762,0.58387,0.00140572,0,0,0,-0.289309,-0.548839,-0.00284487,0,0,0,-0.829213,0.549982,0.000724366,0,0,0,-0.897129,-0.584925,-0.0260987,0,0,0
0.534092,-0.724672,1.09501,0,0,0.249466,-0.00160114,0.000113115,0,0,0,-0.305743,0.584047,-0.000449229,0,0,0,-0.28931,-0.548841,-0.00281263,0,0,0,-0.829364,0.54991,-0.000352076,0,0,0,-0.897132,-0.584928,-0.0260863,0,0,0
0.534094,-0.724658,1.09496,0,0,0.24946,-0.00159584,-6.24225e-05,0,0,0,-0.305804,0.583909,0.00198434,0,0,0,-0.289311,-0.548837,-0.00274269,0,0,0,-0.829355,0.549839,0.000623583,0,0,0,-0.897138,-0.584902,-0.0260414,0,0,0
0.53409,-0.724687,1.09499,0,0,0.249469,-0.00159796,-5.96698e-05,0,0,0,-0.305747,0.584206,-0.00170087,0,0,0,-0.289309,-0.548842,-0.00271732,0,0,0,-0.829226,0.54992,0.000728544,0,0,0,-0.897125,-0.584918,-0.0261818,0,0,0
0.534098,-0.724682,1.09501,0,0,0.249468,-0.00159674,-3.17545e-05,0,0,0,-0.305749,0.583925,0.000968546,0,0,0,-0.289309,-0.548844,-0.00270568,0,0,0,-0.829219,0.549917,0.000703963,0,0,0,-0.897131,-0.584923,-0.0261846,0,0,0
0.534097,-0.724677,1.09503,0,0,0.24947,-0.00159758,3.76531e-05,0,0,0,-0.305748,0.583863,0.00146096,0,0,0,-0.289305,-0.548845,-0.0027103,0,0,0,-0.829222,0.54992,0.000653404,0,0,0,-0.897134,-0.58493,-0.0260788,0,0,0
0.534101,-0.724687,1.09505,0,0,0.249464,-0.00159931,-2.1116e-05,0,0,0,-0.305707,0.584169,-0.00194878,0,0,0,-0.289305,-0.548847,-0.00269944,0,0,0,-0.82935,0.549834,0.000419333,0,0,0,-0.897141,-0.58493,-0.0260924,0,0,0
0.534098,-0.72467,1.09506,0,0,0.249446,-0.00162729,8.64956e-05,0,0,0,-0.305738,0.583986,0.000115645,0,0,0,-0.289308,-0.548848,-0.00271636,0,0,0,-0.829249,0.549932,-1.25136e-05,0,0,0,-0.897139,-0.584931,-0.0261094,0,0,0
0.534092,-0.724651,1.09498,0,0,0.249448,-0.00159843,-0.000247969,0,0,0,-0.305836,0.58381,0.00318125,0,0,0,-0.289311,-0.548845,-0.00266408,0,0,0,-0.829079,0.550074,-0.00220201,0,0,0,-0.897142,-0.584912,-0.0259503,0,0,0
0.534087,-0.72468,1.09498,0,0,0.249454,-0.00159585,-0.000291307,0,0,0,-0.305756,0.58401,0.00020059,0,0,0,-0.289313,-0.548846,-0.00268586,0,0,0,-0.829218,0.549984,0.000222989,0,0,0,-0.897148,-0.584917,-0.0260019,0,0,0
0.534096,-0.724654,1.09495,0,0,0.249471,-0.00158712,-0.000513891,0,0,0,-0.305747,0.584119,-0.00108398,0,0,0,-0.289311,-0.548839,-0.00270535,0,0,0,-0.82918,0.549997,-0.000209681,0,0,0,-0.89715,-0.584902,-0.0260964,0,0,0
0.534093,-0.724666,1.09492,0,0,0.249462,-0.00158979,-0.000369307,0,0,0,-0.305767,0.583933,0.000831493,0,0,0,-0.289311,-0.548844,-0.00273204,0,0,0,-0.829197,0.549961,0.000377422,0,0,0,-0.897151,-0.584913,-0.0261365,0,0,0
0.5341,-0.724671,1.09497,0,0,0.249464,-0.00159145,-0.000244958,0,0,0,-0.305756,0.583995,2.32998e-05,0,0,0,-0.289312,-0.548846,-0.0027443,0,0,0,-0.829229,0.549909,0.0010376,0,0,0,-0.89715,-0.584923,-0.0261325,0,0,0
0.534087,-0.724671,1.09495,0,0,0.249464,-0.00159389,-0.000230294,0,0,0,-0.305737,0.58401,-0.000290152,0,0,0,-0.289314,-0.548848,-0.00272883,0,0,0,-0.829352,0.549838,0.000663368,0,0,0,-0.89715,-0.584931,-0.0261218,0,0,0
