leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.83811,-0.103682,-0.109807,100000,100000,1.04769,0.242212,0.00129173,0,0,0,1.03382,-0.426562,-0.0110528,0,0,0,0.310197,0.251971,-0.0658563,0,0,0,0.282276,-0.426845,-0.0289103,0,0,0,-0.343126,0.0171482,-0.100047,0,0,0
1.83811,-0.103673,-0.109801,100000,100000,1.04771,0.242207,0.000922833,0,0,0,1.03384,-0.426558,-0.0107218,0,0,0,0.3102,0.251974,-0.0658624,0,0,0,0.282067,-0.426898,-0.031851,0,0,0,-0.343172,0.0170772,-0.098586,0,0,0
1.8381,-0.103673,-0.109815,0,0,1.04772,0.24219,0.000542302,0,0,0,1.0338,-0.426554,-0.0111905,0,0,0,0.310193,0.251971,-0.0659075,0,0,0,0.28223,-0.426961,-0.0296429,0,0,0,-0.343173,0.0171208,-0.0991747,0,0,0
1.8381,-0.103674,-0.10983,0,0,1.04772,0.242189,0.000546906,0,0,0,1.03385,-0.42658,-0.0106824,0,0,0,0.310208,0.25197,-0.0661217,0,0,0,0.282073,-0.426922,-0.0319022,0,0,0,-0.343164,0.0171376,-0.0995892,0,0,0
1.8381,-0.103675,-0.109831,0,0,1.04769,0.242182,0.000834965,0,0,0,1.03381,-0.426575,-0.0113421,0,0,0,0.31017,0.251949,-0.0662903,0,0,0,0.282208,-0.426838,-0.0296574,0,0,0,-0.343161,0.0171332,-0.0996405,0,0,0
1.8381,-0.103678,-0.10984,0,0,1.04771,0.242173,0.00046199,0,0,0,1.03383,-0.426567,-0.0107204,0,0,0,0.310195,0.251961,-0.0660412,0,0,0,0.282084,-0.426893,-0.031689,0,0,0,-0.343199,0.0171201,-0.09883,0,0,0
1.8381,-0.10368,-0.109861,0,0,1.04771,0.242175,0.000469191,0,0,0,1.03381,-0.426632,-0.0110331,0,0,0,0.310199,0.25197,-0.0659749,0,0,0,0.282179,-0.426955,-0.0302537,0,0,0,-0.343131,0.0171601,-0.100029,0,0,0
