leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,3.27141e-07,8.73041e-07,6.66234e-07,8.14197e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,3.57132e-07,1.06129e-06,6.40308e-07,7.66092e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,3.74529e-07,1.17055e-06,6.38271e-07,7.62311e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,3.91907e-07,1.2797e-06,6.3826e-07,7.62289e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,4.49829e-07,1.64348e-06,6.3826e-07,7.6229e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,-1.94772e-05,1,-3.64494e-07,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,4.72997e-07,1.789e-06,6.38261e-07,7.62291e-06,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,-1.93438e-05,1,-4.16214e-06,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,5.01958e-07,1.97089e-06,6.38263e-07,7.62295e-06,100000,100000,100000,0,0,0,-1.77606e-05,-1,-6.59815e-07,0,0,0,-1.93121e-05,1,-3.88578e-06,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
1.99999,5.36712e-07,2.18916e-06,6.38264e-07,7.62298e-06,100000,100000,100000,0,0,0,-1.83824e-05,-1,-4.88381e-07,0,0,0,-1.93159e-05,1,-3.53779e-06,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
2,5.65673e-07,2.37106e-06,6.38267e-07,7.62304e-06,100000,100000,100000,0,0,0,-1.94446e-05,-1,-3.67529e-07,0,0,0,-1.93218e-05,1,-2.99708e-06,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
