leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
2.10714,-0.0943442,2.97147,100000,100000,1.09438,0.314757,-0.041825,0,0,0,1.14011,-0.500432,-0.010377,0,0,0,0.489955,0.290682,0.0334623,0,0,0,0.491326,-0.477775,0.0426665,0,0,0,-0.08043,-0.124164,-0.0161275,0,0,0
2.10714,-0.0943526,2.9715,100000,100000,1.09435,0.31475,-0.0414855,0,0,0,1.14012,-0.500406,-0.0103038,0,0,0,0.489955,0.290672,0.0335182,0,0,0,0.491288,-0.477759,0.0419362,0,0,0,-0.0804299,-0.124165,-0.0161459,0,0,0
2.10714,-0.094341,2.9715,0,0,1.09423,0.314749,-0.0399322,0,0,0,1.14011,-0.500413,-0.0101962,0,0,0,0.489972,0.290675,0.0331423,0,0,0,0.491345,-0.477793,0.0427872,0,0,0,-0.0804218,-0.124162,-0.0161735,0,0,0
2.10715,-0.09435,2.9715,0,0,1.09434,0.314735,-0.0414404,0,0,0,1.14015,-0.500468,-0.00961609,0,0,0,0.489949,0.290664,0.033232,0,0,0,0.491296,-0.477817,0.041835,0,0,0,-0.0804112,-0.124174,-0.0160685,0,0,0
2.10715,-0.0943486,2.9715,0,0,1.09422,0.314753,-0.0398692,0,0,0,1.14012,-0.500422,-0.00976282,0,0,0,0.489945,0.290667,0.033175,0,0,0,0.491391,-0.477777,0.0436552,0,0,0,-0.0804178,-0.124166,-0.0161952,0,0,0
2.10715,-0.0943462,2.97148,0,0,1.09433,0.314741,-0.0413832,0,0,0,1.14012,-0.500403,-0.00994308,0,0,0,0.48996,0.29067,0.0334099,0,0,0,0.491276,-0.47778,0.0422007,0,0,0,-0.0804343,-0.124178,-0.0162179,0,0,0
