leader_x,leader_y,leader_theta,leader_vel_linear,leader_vel_angular,sensor_1_x,sensor_1_y,sensor_1_theta,estimated_x,estimated_y,estimated_theta,sensor_2_x,sensor_2_y,sensor_2_theta,estimated_x,estimated_y,estimated_theta,sensor_3_x,sensor_3_y,sensor_3_theta,estimated_x,estimated_y,estimated_theta,sensor_4_x,sensor_4_y,sensor_4_theta,estimated_x,estimated_y,estimated_theta,sensor_5_x,sensor_5_y,sensor_5_theta,estimated_x,estimated_y,estimated_theta
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
100000,100000,100000,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0,100000,100000,100000,0,0,0
-1.35671,2.30984,-2.62356,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388885,-0.689315,-1.51983,0,0,0,-0.281856,-0.840059,1.63984,0,0,0
-1.35678,2.30983,-2.62344,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388933,-0.689418,-1.51934,0,0,0,-0.281851,-0.840043,1.63984,0,0,0
-1.3567,2.30983,-2.62375,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.389017,-0.689287,-1.52094,0,0,0,-0.281855,-0.840034,1.63995,0,0,0
-1.35674,2.30981,-2.62313,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.38893,-0.689415,-1.52068,0,0,0,-0.281864,-0.840025,1.64009,0,0,0
-1.35667,2.30989,-2.62334,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388667,-0.689296,-1.5225,0,0,0,-0.281828,-0.839979,1.6395,0,0,0
-1.35671,2.30984,-2.62313,0,0,-0.794703,2.70495,-2.52538,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388872,-0.68944,-1.51794,0,0,0,-0.281813,-0.840012,1.63937,0,0,0
-1.35686,2.30983,-2.62319,0,0,-1.00033,2.50346,-2.00192,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388866,-0.689362,-1.52111,0,0,0,-0.281837,-0.840013,1.63969,0,0,0
-1.35678,2.30983,-2.62345,0,0,-1.00302,2.49585,-2.00103,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.389002,-0.689421,-1.51956,0,0,0,-0.281849,-0.839982,1.64007,0,0,0
-1.35684,2.30982,-2.62299,0,0,-1.00763,2.48892,-1.99174,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388937,-0.689373,-1.52214,0,0,0,-0.281857,-0.839989,1.63996,0,0,0
-1.35678,2.30986,-2.62302,0,0,-1.01145,2.48152,-1.97526,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388784,-0.689455,-1.52188,0,0,0,-0.281829,-0.839975,1.63976,0,0,0
-1.35676,2.30981,-2.62303,0,0,-1.01585,2.47327,-1.96639,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388989,-0.689544,-1.51849,0,0,0,-0.281825,-0.839977,1.6397,0,0,0
-1.35683,2.30981,-2.623,0,0,-1.01973,2.46678,-1.95236,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388954,-0.68959,-1.51831,0,0,0,-0.281826,-0.839975,1.63972,0,0,0
-1.35678,2.30982,-2.62327,0,0,-1.02372,2.45938,-1.93961,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.389014,-0.689521,-1.51898,0,0,0,-0.281834,-0.839986,1.63961,0,0,0
-1.35672,2.30982,-2.62353,0,0,-1.02707,2.45259,-1.93015,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.38913,-0.68944,-1.52034,0,0,0,-0.281878,-0.839966,1.64026,0,0,0
-1.35668,2.3098,-2.62345,0,0,-1.03047,2.44518,-1.91757,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388876,-0.689355,-1.52296,0,0,0,-0.281861,-0.839979,1.64008,0,0,0
-1.35681,2.30981,-2.62332,0,0,-1.03442,2.43818,-1.89959,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388903,-0.689375,-1.52021,0,0,0,-0.281838,-0.839985,1.63988,0,0,0
-1.35677,2.30983,-2.62346,0,0,-1.03899,2.43044,-1.88002,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388841,-0.689363,-1.52066,0,0,0,-0.281827,-0.839993,1.63961,0,0,0
-1.35661,2.30983,-2.62357,0,0,-1.04072,2.4228,-1.86941,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388966,-0.689261,-1.51965,0,0,0,-0.281825,-0.839997,1.63956,0,0,0
-1.35674,2.30985,-2.62361,0,0,-1.04388,2.41528,-1.84854,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.389072,-0.689199,-1.52226,0,0,0,-0.281876,-0.840005,1.63998,0,0,0
-1.35677,2.30992,-2.62328,0,0,-1.04627,2.40661,-1.8478,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388962,-0.689262,-1.52226,0,0,0,-0.281885,-0.840002,1.64016,0,0,0
-1.35679,2.30987,-2.62308,0,0,-1.04885,2.3993,-1.82863,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388899,-0.689259,-1.52123,0,0,0,-0.281825,-0.840037,1.6398,0,0,0
-1.35665,2.30985,-2.62356,0,0,-1.05166,2.39144,-1.82527,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.388867,-0.689304,-1.52065,0,0,0,-0.281818,-0.840052,1.63971,0,0,0
-1.35676,2.30983,-2.62306,0,0,-1.05486,2.38193,-1.80478,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.389027,-0.689224,-1.52029,0,0,0,-0.281797,-0.840052,1.63962,0,0,0
-1.35675,2.30982,-2.623,0,0,-1.05557,2.37782,-1.80098,0,0,0,-1.66724,3.84354,0.503412,0,0,0,-1.65736,3.66269,2.39016,0,0,0,-0.38906,-0.68919,-1.52208,0,0,0,-0.281812,-0.840057,1.63981,0,0,0
